city,state_id,state_name
Enola,PA,Pennsylvania
Enon,VA,Virginia
Enon Valley,PA,Pennsylvania
Enoree,SC,South Carolina
Enosburg Falls,VT,Vermont
Ensenada,NM,New Mexico
Ensign,KS,Kansas
Ensley,FL,Florida
Enterprise,NV,Nevada
Entiat,WA,Washington
Enumclaw,WA,Washington
Enville,TN,Tennessee
Eola,OR,Oregon
Eolia,MO,Missouri
Epes,AL,Alabama
Ephesus,GA,Georgia
Ephraim,UT,Utah
Ephrata,PA,Pennsylvania
Epping,ND,North Dakota
Epps,LA,Louisiana
Epworth,IA,Iowa
Equality,IL,Illinois
Erath,LA,Louisiana
Erda,UT,Utah
Erhard,MN,Minnesota
Erick,OK,Oklahoma
Ericson,NE,Nebraska
Erie,PA,Pennsylvania
Erin,TN,Tennessee
Erin Springs,OK,Oklahoma
Erlands Point,WA,Washington
Erlanger,KY,Kentucky
Erma,NJ,New Jersey
Ernest,PA,Pennsylvania
Ernstville,MD,Maryland
Eros,LA,Louisiana
Erskine,MN,Minnesota
Erwin,TN,Tennessee
Erwinville,LA,Louisiana
Esbon,KS,Kansas
Escalante,UT,Utah
Escalon,CA,California
Escanaba,MI,Michigan
Escatawpa,MS,Mississippi
Eschbach,WA,Washington
Escobares,TX,Texas
Escondida,NM,New Mexico
Escondido,CA,California
Escudilla Bonita,NM,New Mexico
Eskdale,WV,West Virginia
Esko,MN,Minnesota
Eskridge,KS,Kansas
Esmond,ND,North Dakota
Esmont,VA,Virginia
Española,NM,New Mexico
Esparto,CA,California
Esperance,WA,Washington
Esperanza,PR,Puerto Rico
Espino,PR,Puerto Rico
Espy,PA,Pennsylvania
Essary Springs,TN,Tennessee
Essex,MD,Maryland
Essex Fells,NJ,New Jersey
Essex Junction,VT,Vermont
Essex Village,CT,Connecticut
Essexville,MI,Michigan
Essig,MN,Minnesota
Estacada,OR,Oregon
Estancia,NM,New Mexico
Estell Manor,NJ,New Jersey
Estelle,LA,Louisiana
Estelline,SD,South Dakota
Ester,AK,Alaska
Esterbrook,WY,Wyoming
Estero,FL,Florida
Estes Park,CO,Colorado
Estherville,IA,Iowa
Estherwood,LA,Louisiana
Estill,SC,South Carolina
Estill Springs,TN,Tennessee
Esto,FL,Florida
Estral Beach,MI,Michigan
Ethan,SD,South Dakota
Ethel,MS,Mississippi
Ethelsville,AL,Alabama
Ethete,WY,Wyoming
Ethridge,TN,Tennessee
Etna,PA,Pennsylvania
Etna Green,IN,Indiana
Eton,GA,Georgia
Etowah,NC,North Carolina
Etta,OK,Oklahoma
Ettrick,VA,Virginia
Eubank,KY,Kentucky
Eucalyptus Hills,CA,California
Euclid,OH,Ohio
Eudora,KS,Kansas
Eufaula,AL,Alabama
Eugene,OR,Oregon
Eugenio Saenz,TX,Texas
Euharlee,GA,Georgia
Euless,TX,Texas
Eulonia,GA,Georgia
Eunice,LA,Louisiana
Eunola,AL,Alabama
Eupora,MS,Mississippi
Eureka,CA,California
Eureka Mill,SC,South Carolina
Eureka Roadhouse,AK,Alaska
Eureka Springs,AR,Arkansas
Eustace,TX,Texas
Eustis,FL,Florida
Eutaw,AL,Alabama
Eutawville,SC,South Carolina
Eva,AL,Alabama
Evadale,TX,Texas
Evan,MN,Minnesota
Evans,GA,Georgia
Evans City,PA,Pennsylvania
Evans Mills,NY,New York
Evansburg,PA,Pennsylvania
Evansdale,IA,Iowa
Evanston,IL,Illinois
Evansville,IN,Indiana
Evant,TX,Texas
Evaro,MT,Montana
Evart,MI,Michigan
Evarts,KY,Kentucky
Eveleth,MN,Minnesota
Evendale,OH,Ohio
Evening Shade,OK,Oklahoma
Everest,KS,Kansas
Everett,WA,Washington
Everetts,NC,North Carolina
Everglades,FL,Florida
Evergreen,CO,Colorado
Evergreen Colony,SD,South Dakota
Evergreen Park,IL,Illinois
Everly,IA,Iowa
Everman,TX,Texas
Everson,WA,Washington
Everton,IN,Indiana
Ewa Beach,HI,Hawaii
Ewa Gentry,HI,Hawaii
Ewa Villages,HI,Hawaii
Ewen,MI,Michigan
Ewing,VA,Virginia
Excel,AL,Alabama
Excello,MO,Missouri
Excelsior,MN,Minnesota
Excelsior Estates,MO,Missouri
Excelsior Springs,MO,Missouri
Excursion Inlet,AK,Alaska
Exeland,WI,Wisconsin
Exeter,CA,California
Exira,IA,Iowa
Exline,IA,Iowa
Exmore,VA,Virginia
Experiment,GA,Georgia
Export,PA,Pennsylvania
Exton,PA,Pennsylvania
Eyers Grove,PA,Pennsylvania
Eyota,MN,Minnesota
Ezel,KY,Kentucky
Fabens,TX,Texas
Fabrica,TX,Texas
Faceville,GA,Georgia
Factoryville,PA,Pennsylvania
Fair Bluff,NC,North Carolina
Fair Grove,MO,Missouri
Fair Haven,NJ,New Jersey
Fair Haven Colony,MT,Montana
Fair Lakes,VA,Virginia
Fair Lawn,NJ,New Jersey
Fair Oaks,VA,Virginia
Fair Oaks Ranch,TX,Texas
Fair Plain,MI,Michigan
Fair Play,SC,South Carolina
Fairacres,NM,New Mexico
Fairbank,IA,Iowa
Fairbanks,AK,Alaska
Fairbanks Ranch,CA,California
Fairborn,OH,Ohio
Fairburn,GA,Georgia
Fairbury,NE,Nebraska
Fairchance,PA,Pennsylvania
Fairchild,WI,Wisconsin
Fairchild AFB,WA,Washington
Fairchilds,TX,Texas
Fairdale,PA,Pennsylvania
Fairdealing,MO,Missouri
Fairfax,VA,Virginia
Fairfax Station,VA,Virginia
Fairfield,CA,California
Fairfield Bay,AR,Arkansas
Fairfield Beach,OH,Ohio
Fairfield Glade,TN,Tennessee
Fairfield Harbour,NC,North Carolina
Fairfield Plantation,GA,Georgia
Fairfield University,CT,Connecticut
Fairford,AL,Alabama
Fairforest,SC,South Carolina
Fairgarden,TN,Tennessee
Fairgrove,MI,Michigan
Fairhaven,CA,California
Fairhope,AL,Alabama
Fairland,MD,Maryland
Fairlawn,OH,Ohio
Fairlea,WV,West Virginia
Fairlee,MD,Maryland
Fairless Hills,PA,Pennsylvania
Fairmead,CA,California
Fairmont,WV,West Virginia
Fairmont City,IL,Illinois
Fairmount,CO,Colorado
Fairmount Heights,MD,Maryland
Fairplains,NC,North Carolina
Fairplay,GA,Georgia
Fairport,NY,New York
Fairport Harbor,OH,Ohio
Fairton,NJ,New Jersey
Fairview,NJ,New Jersey
Fairview Beach,VA,Virginia
Fairview Crossroads,SC,South Carolina
Fairview Heights,IL,Illinois
Fairview Park,OH,Ohio
Fairview Shores,FL,Florida
Fairview-Ferndale,PA,Pennsylvania
Fairwater,WI,Wisconsin
Fairway,KS,Kansas
Fairwood,WA,Washington
Faison,NC,North Carolina
Faith,NC,North Carolina
Fajardo,PR,Puerto Rico
Falcon,NC,North Carolina
Falcon Heights,MN,Minnesota
Falcon Lake Estates,TX,Texas
Falcon Mesa,TX,Texas
Falcon Village,TX,Texas
Falconaire,TX,Texas
Falconer,NY,New York
Falfurrias,TX,Texas
Falkland,NC,North Carolina
Falkner,MS,Mississippi
Falkville,AL,Alabama
Fall Branch,TN,Tennessee
Fall City,WA,Washington
Fall Creek,WI,Wisconsin
Fall River,MA,Massachusetts
Fall River Mills,CA,California
Fallbrook,CA,California
Falling Spring,WV,West Virginia
Falling Water,TN,Tennessee
Falling Waters,WV,West Virginia
Fallis,OK,Oklahoma
Fallon,NV,Nevada
Fallon Station,NV,Nevada
Falls Church,VA,Virginia
Falls City,NE,Nebraska
Falls Creek,PA,Pennsylvania
Falls Mills,VA,Virginia
Falls View,WV,West Virginia
Falls Village,CT,Connecticut
Fallsburg,NY,New York
Fallston,MD,Maryland
Falman,TX,Texas
Falmouth,VA,Virginia
Falmouth Foreside,ME,Maine
False Pass,AK,Alaska
Falun,KS,Kansas
Fancy Farm,KY,Kentucky
Fancy Gap,VA,Virginia
Fannett,TX,Texas
Fanning Springs,FL,Florida
Fanshawe,OK,Oklahoma
Fanwood,NJ,New Jersey
Far Hills,NJ,New Jersey
Farber,MO,Missouri
Fargo,ND,North Dakota
Faribault,MN,Minnesota
Farina,IL,Illinois
Farley,KY,Kentucky
Farlington,KS,Kansas
Farm Loop,AK,Alaska
Farmer,SD,South Dakota
Farmer City,IL,Illinois
Farmers,KY,Kentucky
Farmers Branch,TX,Texas
Farmers Loop,AK,Alaska
Farmersburg,IN,Indiana
Farmersville,CA,California
Farmerville,LA,Louisiana
Farmingdale,NY,New York
Farmington,NM,New Mexico
Farmington Hills,MI,Michigan
Farmingville,NY,New York
Farmland,IN,Indiana
Farmville,VA,Virginia
Farnam,NE,Nebraska
Farner,TN,Tennessee
Farnham,NY,New York
Farnhamville,IA,Iowa
Farnsworth,TX,Texas
Farr West,UT,Utah
Farragut,TN,Tennessee
Farrell,PA,Pennsylvania
Farson,WY,Wyoming
Farwell,TX,Texas
Fate,TX,Texas
Faucett,MO,Missouri
Faulkton,SD,South Dakota
Faunsdale,AL,Alabama
Fawn Grove,PA,Pennsylvania
Fawn Lake Forest,PA,Pennsylvania
Faxon,PA,Pennsylvania
Fay,OK,Oklahoma
Fayette,AL,Alabama
Fayette City,PA,Pennsylvania
Fayetteville,AR,Arkansas
Faywood,NM,New Mexico
Fearrington Village,NC,North Carolina
Feasterville,PA,Pennsylvania
Feather Sound,FL,Florida
Federal Dam,MN,Minnesota
Federal Heights,CO,Colorado
Federal Way,WA,Washington
Federalsburg,MD,Maryland
Fedora,SD,South Dakota
Felicity,OH,Ohio
Felida,WA,Washington
Fellows,CA,California
Fellsburg,PA,Pennsylvania
Fellsmere,FL,Florida
Felsenthal,AR,Arkansas
Felt,OK,Oklahoma
Felton,CA,California
Felts Mills,NY,New York
Fence Lake,NM,New Mexico
Fennimore,WI,Wisconsin
Fennville,MI,Michigan
Fenton,MI,Michigan
Fenwick,WV,West Virginia
Fenwick Island,DE,Delaware
Fenwood,WI,Wisconsin
Ferdinand,IN,Indiana
Fergus Falls,MN,Minnesota
Ferguson,MO,Missouri
Fern Acres,HI,Hawaii
Fern Forest,HI,Hawaii
Fern Park,FL,Florida
Fern Prairie,WA,Washington
Fernan Lake Village,ID,Idaho
Fernandina Beach,FL,Florida
Fernando Salinas,TX,Texas
Ferndale,MI,Michigan
Ferney,SD,South Dakota
Fernley,NV,Nevada
Fernville,PA,Pennsylvania
Fernwood,ID,Idaho
Ferrelview,MO,Missouri
Ferrer Comunidad,PR,Puerto Rico
Ferriday,LA,Louisiana
Ferris,TX,Texas
Ferron,UT,Utah
Ferrum,VA,Virginia
Ferry,AK,Alaska
Ferry Pass,FL,Florida
Ferrysburg,MI,Michigan
Ferryville,WI,Wisconsin
Fertile,MN,Minnesota
Fessenden,ND,North Dakota
Festus,MO,Missouri
Fetters Hot Springs-Agua Caliente,CA,California
Fiddletown,CA,California
Fidelis,FL,Florida
Fidelity,MO,Missouri
Fieldale,VA,Virginia
Fieldbrook,CA,California
Fielding,UT,Utah
Fieldon,IL,Illinois
Fields Landing,CA,California
Fieldsboro,NJ,New Jersey
Fife,WA,Washington
Fife Heights,WA,Washington
Fife Lake,MI,Michigan
Fifth Street,TX,Texas
Fifth Ward,LA,Louisiana
Fifty Lakes,MN,Minnesota
Fifty-Six,AR,Arkansas
Filer,ID,Idaho
Filer City,MI,Michigan
Filley,NE,Nebraska
Fillmore,CA,California
Fincastle,TN,Tennessee
Finderne,NJ,New Jersey
Findlay,OH,Ohio
Finesville,NJ,New Jersey
Fingal,ND,North Dakota
Finger,TN,Tennessee
Fingerville,SC,South Carolina
Finklea,SC,South Carolina
Finland,MN,Minnesota
Finlayson,MN,Minnesota
Finley,WA,Washington
Finley Point,MT,Montana
Finleyville,PA,Pennsylvania
Finneytown,OH,Ohio
Finzel,MD,Maryland
Fircrest,WA,Washington
Fire Island,NY,New York
Firebaugh,CA,California
Firestone,CO,Colorado
First Mesa,AZ,Arizona
Firth,ID,Idaho
Firthcliffe,NY,New York
Fish Camp,CA,California
Fish Hawk,FL,Florida
Fish Lake,IN,Indiana
Fish Springs,NV,Nevada
Fisher,IL,Illinois
Fisher Island,FL,Florida
Fishers,IN,Indiana
Fishers Island,NY,New York
Fishers Landing,NY,New York
Fishersburg,IN,Indiana
Fishersville,VA,Virginia
Fisherville,PA,Pennsylvania
Fishhook,AK,Alaska
Fishing Creek,MD,Maryland
Fishtail,MT,Montana
Fisk,MO,Missouri
Fiskdale,MA,Massachusetts
Fitchburg,MA,Massachusetts
Fithian,IL,Illinois
Fittstown,OK,Oklahoma
Fitzgerald,GA,Georgia
Fitzhugh,OK,Oklahoma
Fitzpatrick,AL,Alabama
Five Corners,WA,Washington
Five Forks,SC,South Carolina
Five Points,OH,Ohio
Fivepointville,PA,Pennsylvania
Flagler,CO,Colorado
Flagler Beach,FL,Florida
Flagler Estates,FL,Florida
Flagstaff,AZ,Arizona
Flagtown,NJ,New Jersey
Flaming Gorge,UT,Utah
Flanagan,IL,Illinois
Flanders,NJ,New Jersey
Flandreau,SD,South Dakota
Flasher,ND,North Dakota
Flat,TX,Texas
Flat Lick,KY,Kentucky
Flat Rock,MI,Michigan
Flat Top Mountain,TN,Tennessee
Flat Willow Colony,MT,Montana
Flatonia,TX,Texas
Flatwoods,KY,Kentucky
Flaxton,ND,North Dakota
Flaxville,MT,Montana
Fleetwood,PA,Pennsylvania
Fleischmanns,NY,New York
Fleming,CO,Colorado
Fleming Island,FL,Florida
Fleming-Neon,KY,Kentucky
Flemingsburg,KY,Kentucky
Flemington,NJ,New Jersey
Flensburg,MN,Minnesota
Fletcher,NC,North Carolina
Flint,MI,Michigan
Flint Creek,OK,Oklahoma
Flint Hill,MO,Missouri
Flintstone,MD,Maryland
Flintville,TN,Tennessee
Flippin,AR,Arkansas
Flomaton,AL,Alabama
Floodwood,MN,Minnesota
Flor del Rio,TX,Texas
Flora,IL,Illinois
Flora Vista,NM,New Mexico
Floral,AR,Arkansas
Floral City,FL,Florida
Floral Park,NY,New York
Florala,AL,Alabama
Floraville,IL,Illinois
Flordell Hills,MO,Missouri
Florence,SC,South Carolina
Florence-Graham,CA,California
Floresville,TX,Texas
Florham Park,NJ,New Jersey
Florida City,FL,Florida
Florida Gulf Coast University,FL,Florida
Florida Ridge,FL,Florida
Floridatown,FL,Florida
Florien,LA,Louisiana
Florin,CA,California
Floris,VA,Virginia
Florissant,MO,Missouri
Floriston,CA,California
Flossmoor,IL,Illinois
Flournoy,CA,California
Flourtown,PA,Pennsylvania
Flovilla,GA,Georgia
Flowella,TX,Texas
Flower Hill,MD,Maryland
Flower Mound,TX,Texas
Floweree,MT,Montana
Flowery Branch,GA,Georgia
Flowing Springs,AZ,Arizona
Flowing Wells,AZ,Arizona
Flowood,MS,Mississippi
Floyd,AR,Arkansas
Floyd Hill,CO,Colorado
Floydada,TX,Texas
Floydale,SC,South Carolina
Floyds Knobs,IN,Indiana
Flushing,MI,Michigan
Flute Springs,OK,Oklahoma
Fluvanna,TX,Texas
Fly Creek,NY,New York
Flying Hills,PA,Pennsylvania
Fobes Hill,WA,Washington
Folcroft,PA,Pennsylvania
Foley,AL,Alabama
Folkston,GA,Georgia
Follansbee,WV,West Virginia
Follett,TX,Texas
Folly Beach,SC,South Carolina
Folsom,CA,California
Folsomville,IN,Indiana
Fond du Lac,WI,Wisconsin
Fonda,IA,Iowa
Fontana,CA,California
Fontana Dam,NC,North Carolina
Fontanelle,IA,Iowa
Fontanet,IN,Indiana
Fontenelle,WY,Wyoming
Foosland,IL,Illinois
Foot of Ten,PA,Pennsylvania
Foothill Farms,CA,California
Foots Creek,OR,Oregon
Footville,WI,Wisconsin
Forada,MN,Minnesota
Foraker,OK,Oklahoma
Forbes,ND,North Dakota
Forbestown,CA,California
Force,PA,Pennsylvania
Ford,KS,Kansas
Ford City,CA,California
Ford Cliff,PA,Pennsylvania
Ford Heights,IL,Illinois
Fordham Colony,SD,South Dakota
Fordland,MO,Missouri
Fordoche,LA,Louisiana
Fords,NJ,New Jersey
Fords Creek Colony,MT,Montana
Fords Prairie,WA,Washington
Fordsville,KY,Kentucky
Fordville,ND,North Dakota
Fordyce,AR,Arkansas
Foreman,AR,Arkansas
Forest,VA,Virginia
Forest Acres,SC,South Carolina
Forest City,FL,Florida
Forest Glen,MD,Maryland
Forest Grove,OR,Oregon
Forest Heights,MD,Maryland
Forest Hill,TX,Texas
Forest Hill Village,MT,Montana
Forest Hills,MI,Michigan
Forest Home,NY,New York
Forest Junction,WI,Wisconsin
Forest Lake,MN,Minnesota
Forest Meadows,CA,California
Forest Oaks,NC,North Carolina
Forest Park,OH,Ohio
Forest Ranch,CA,California
Forest River,ND,North Dakota
Forest View,IL,Illinois
Foresta,CA,California
Forestbrook,SC,South Carolina
Forestburg,SD,South Dakota
Forestdale,AL,Alabama
Foresthill,CA,California
Foreston,MN,Minnesota
Forestville,OH,Ohio
Forgan,OK,Oklahoma
Foristell,MO,Missouri
Forked River,NJ,New Jersey
Forkland,AL,Alabama
Forks,WA,Washington
Forksville,PA,Pennsylvania
Forman,ND,North Dakota
Formoso,KS,Kansas
Forney,TX,Texas
Forrest,IL,Illinois
Forrest City,AR,Arkansas
Forreston,IL,Illinois
Forsan,TX,Texas
Forsgate,NJ,New Jersey
Forsyth,GA,Georgia
Fort Apache,AZ,Arizona
Fort Ashby,WV,West Virginia
Fort Atkinson,WI,Wisconsin
Fort Belknap Agency,MT,Montana
Fort Belvoir,VA,Virginia
Fort Benton,MT,Montana
Fort Bidwell,CA,California
Fort Bliss,TX,Texas
Fort Braden,FL,Florida
Fort Bragg,CA,California
Fort Branch,IN,Indiana
Fort Bridger,WY,Wyoming
Fort Calhoun,NE,Nebraska
Fort Campbell North,KY,Kentucky
Fort Carson,CO,Colorado
Fort Chiswell,VA,Virginia
Fort Clark Springs,TX,Texas
Fort Cobb,OK,Oklahoma
Fort Coffee,OK,Oklahoma
Fort Collins,CO,Colorado
Fort Davis,TX,Texas
Fort Defiance,AZ,Arizona
Fort Denaud,FL,Florida
Fort Deposit,AL,Alabama
Fort Dick,CA,California
Fort Dix,NJ,New Jersey
Fort Dodge,IA,Iowa
Fort Drum,NY,New York
Fort Duchesne,UT,Utah
Fort Fetter,PA,Pennsylvania
Fort Gaines,GA,Georgia
Fort Garland,CO,Colorado
Fort Gay,WV,West Virginia
Fort Gibson,OK,Oklahoma
Fort Greely,AK,Alaska
Fort Green,FL,Florida
Fort Green Springs,FL,Florida
Fort Hall,ID,Idaho
Fort Hancock,TX,Texas
Fort Hill,OR,Oregon
Fort Hood,TX,Texas
Fort Hunt,VA,Virginia
Fort Hunter Liggett,CA,California
Fort Indiantown Gap,PA,Pennsylvania
Fort Irwin,CA,California
Fort Jennings,OH,Ohio
Fort Jesup,LA,Louisiana
Fort Johnson,NY,New York
Fort Jones,CA,California
Fort Klamath,OR,Oregon
Fort Knox,KY,Kentucky
Fort Laramie,WY,Wyoming
Fort Lauderdale,FL,Florida
Fort Lawn,SC,South Carolina
Fort Lee,NJ,New Jersey
Fort Leonard Wood,MO,Missouri
Fort Lewis,WA,Washington
Fort Loramie,OH,Ohio
Fort Loudon,PA,Pennsylvania
Fort Lupton,CO,Colorado
Fort Madison,IA,Iowa
Fort McDermitt,NV,Nevada
Fort McKinley,OH,Ohio
Fort Meade,MD,Maryland
Fort Mill,SC,South Carolina
Fort Mitchell,KY,Kentucky
Fort Mohave,AZ,Arizona
Fort Montgomery,NY,New York
Fort Morgan,CO,Colorado
Fort Myers,FL,Florida
Fort Myers Beach,FL,Florida
Fort Myers Shores,FL,Florida
Fort Oglethorpe,GA,Georgia
Fort Payne,AL,Alabama
Fort Peck,MT,Montana
Fort Pierce,FL,Florida
Fort Pierce North,FL,Florida
Fort Pierce South,FL,Florida
Fort Pierre,SD,South Dakota
Fort Plain,NY,New York
Fort Polk North,LA,Louisiana
Fort Polk South,LA,Louisiana
Fort Ransom,ND,North Dakota
Fort Recovery,OH,Ohio
Fort Riley,KS,Kansas
Fort Ripley,MN,Minnesota
Fort Ritchie,MD,Maryland
Fort Rucker,AL,Alabama
Fort Salonga,NY,New York
Fort Scott,KS,Kansas
Fort Seneca,OH,Ohio
Fort Shaw,MT,Montana
Fort Shawnee,OH,Ohio
Fort Smith,AR,Arkansas
Fort Stewart,GA,Georgia
Fort Stockton,TX,Texas
Fort Sumner,NM,New Mexico
Fort Supply,OK,Oklahoma
Fort Thomas,KY,Kentucky
Fort Thompson,SD,South Dakota
Fort Totten,ND,North Dakota
Fort Towson,OK,Oklahoma
Fort Valley,GA,Georgia
Fort Walton Beach,FL,Florida
Fort Washakie,WY,Wyoming
Fort Washington,MD,Maryland
Fort Wayne,IN,Indiana
Fort White,FL,Florida
Fort Wingate,NM,New Mexico
Fort Worth,TX,Texas
Fort Wright,KY,Kentucky
Fort Yates,ND,North Dakota
Fort Yukon,AK,Alaska
Fortescue,NJ,New Jersey
Fortine,MT,Montana
Fortuna,CA,California
Fortuna Foothills,AZ,Arizona
Fortville,IN,Indiana
Forty Fort,PA,Pennsylvania
Forty Mile Colony,MT,Montana
Foscoe,NC,North Carolina
Foss,OK,Oklahoma
Fossil,OR,Oregon
Fosston,MN,Minnesota
Foster,OK,Oklahoma
Foster Brook,PA,Pennsylvania
Foster Center,RI,Rhode Island
Foster City,CA,California
Fostoria,OH,Ohio
Fouke,AR,Arkansas
Foundryville,PA,Pennsylvania
Fountain,CO,Colorado
Fountain City,IN,Indiana
Fountain Green,UT,Utah
Fountain Hill,PA,Pennsylvania
Fountain Hills,AZ,Arizona
Fountain Inn,SC,South Carolina
Fountain Lake,AR,Arkansas
Fountain N' Lakes,MO,Missouri
Fountain Run,KY,Kentucky
Fountain Springs,PA,Pennsylvania
Fountain Valley,CA,California
Fountainebleau,FL,Florida
Fountainhead-Orchard Hills,MD,Maryland
Fountaintown,IN,Indiana
Four Bears Village,ND,North Dakota
Four Bridges,OH,Ohio
Four Corners,OR,Oregon
Four Lakes,WA,Washington
Four Mile Road,AK,Alaska
Four Oaks,NC,North Carolina
Four Points,TX,Texas
Four Square Mile,CO,Colorado
Fourche,AR,Arkansas
Fowler,CA,California
Fowlerton,IN,Indiana
Fowlerville,MI,Michigan
Fowlkes,TN,Tennessee
Fox,AR,Arkansas
Fox Chapel,PA,Pennsylvania
Fox Chase,PA,Pennsylvania
Fox Crossing,WI,Wisconsin
Fox Farm-College,WY,Wyoming
Fox Island,WA,Washington
Fox Lake,IL,Illinois
Fox Lake Hills,IL,Illinois
Fox Park,WY,Wyoming
Fox Point,WI,Wisconsin
Fox River,AK,Alaska
Fox River Grove,IL,Illinois
Foxburg,PA,Pennsylvania
Foxcliff Estates,IN,Indiana
Foxfield,CO,Colorado
Foxfire,NC,North Carolina
Foxholm,ND,North Dakota
Foxhome,MN,Minnesota
Foxworth,MS,Mississippi
Foyil,OK,Oklahoma
Fránquez,PR,Puerto Rico
Frackville,PA,Pennsylvania
Framingham,MA,Massachusetts
Francestown,NH,New Hampshire
Francesville,IN,Indiana
Francis,UT,Utah
Francis Creek,WI,Wisconsin
Francisco,IN,Indiana
Francisville,KY,Kentucky
Franconia,VA,Virginia
Frank,WV,West Virginia
Frankclay,MO,Missouri
Frankenmuth,MI,Michigan
Frankewing,TN,Tennessee
Frankford,DE,Delaware
Frankfort,KY,Kentucky
Frankfort Springs,PA,Pennsylvania
Frankfort Square,IL,Illinois
Franklin,TN,Tennessee
Franklin Center,NJ,New Jersey
Franklin Farm,VA,Virginia
Franklin Forge,PA,Pennsylvania
Franklin Furnace,OH,Ohio
Franklin Grove,IL,Illinois
Franklin Lakes,NJ,New Jersey
Franklin Park,IL,Illinois
Franklin Springs,GA,Georgia
Franklin Square,NY,New York
Franklinton,LA,Louisiana
Franklintown,PA,Pennsylvania
Franklinville,NJ,New Jersey
Franks Field,WI,Wisconsin
Frankston,TX,Texas
Frankstown,PA,Pennsylvania
Frankton,IN,Indiana
Franktown,CO,Colorado
Frannie,WY,Wyoming
Fraser,MI,Michigan
Frazee,MN,Minnesota
Frazer,PA,Pennsylvania
Frazeysburg,OH,Ohio
Frazier Park,CA,California
Frederic,WI,Wisconsin
Frederica,DE,Delaware
Frederick,MD,Maryland
Fredericksburg,VA,Virginia
Frederickson,WA,Washington
Fredericktown,MO,Missouri
Frederika,IA,Iowa
Fredonia,NY,New York
Free Soil,MI,Michigan
Free Union,VA,Virginia
Freeborn,MN,Minnesota
Freeburg,IL,Illinois
Freeburn,KY,Kentucky
Freedom,CA,California
Freedom Acres,AZ,Arizona
Freedom Plains,NY,New York
Freeland,MI,Michigan
Freelandville,IN,Indiana
Freeman,SD,South Dakota
Freeman Spur,IL,Illinois
Freemansburg,PA,Pennsylvania
Freeport,NY,New York
Freer,TX,Texas
Freetown,IN,Indiana
Freeville,NY,New York
Freistatt,MO,Missouri
Fremont,CA,California
Fremont Hills,MO,Missouri
French Camp,CA,California
French Gulch,CA,California
French Island,WI,Wisconsin
French Lick,IN,Indiana
French Settlement,LA,Louisiana
French Valley,CA,California
Frenchburg,KY,Kentucky
Frenchtown,NJ,New Jersey
Frenchtown-Rumbly,MD,Maryland
Fresno,CA,California
Frewsburg,NY,New York
Friant,CA,California
Friars Point,MS,Mississippi
Friday Harbor,WA,Washington
Fridley,MN,Minnesota
Friedens,PA,Pennsylvania
Friedensburg,PA,Pennsylvania
Friedenswald,MO,Missouri
Friend,NE,Nebraska
Friendly,MD,Maryland
Friendship,TN,Tennessee
Friendship Heights Village,MD,Maryland
Friendsville,TN,Tennessee
Friendswood,TX,Texas
Frierson,LA,Louisiana
Fries,VA,Virginia
Friesland,WI,Wisconsin
Friesville,PA,Pennsylvania
Friona,TX,Texas
Fripp Island,SC,South Carolina
Frisbee,MO,Missouri
Frisco,TX,Texas
Frisco City,AL,Alabama
Fritch,TX,Texas
Fritz Creek,AK,Alaska
Frizzleburg,PA,Pennsylvania
Frohna,MO,Missouri
Froid,MT,Montana
Fromberg,MT,Montana
Front Royal,VA,Virginia
Frontón,PR,Puerto Rico
Frontenac,MO,Missouri
